price,surface,bedrooms,restrooms,Aire acondicionado,Ascensor,Bajos,Balcón,Calefacción,Parking,Piscina,Terraza,location_mean_price
420.0,80,3,-1,0,0,0,0,0,0,0,0,1080.93
420.0,50,1,1,0,1,0,0,0,0,0,0,1080.93
450.0,87,3,1,0,1,0,0,0,0,0,0,1080.93
450.0,60,2,1,0,1,0,0,0,0,0,0,1080.93
475.0,84,3,1,0,0,0,0,1,0,0,0,1080.93
600.0,100,3,2,0,1,0,0,0,0,0,0,1080.93
335.0,89,3,1,0,0,0,0,0,0,0,0,1080.93
800.0,96,3,2,0,1,0,0,0,0,0,0,1080.93
1300.0,300,4,3,0,0,1,1,0,0,0,0,1080.93
600.0,70,2,1,0,1,0,0,0,0,0,0,1080.93
400.0,70,3,1,0,0,0,0,0,0,0,0,1080.93
350.0,75,2,1,0,0,0,0,0,0,0,0,1080.93
330.0,40,1,1,0,0,0,0,1,0,0,0,1080.93
340.0,45,2,1,0,0,0,0,0,0,0,0,1080.93
550.0,90,3,1,0,0,0,0,0,0,0,0,1080.93
800.0,100,3,-1,0,0,0,0,0,0,0,0,1080.93
650.0,70,3,-1,0,0,0,0,0,0,0,0,1080.93
500.0,90,3,2,0,0,0,0,0,0,0,0,1080.93
470.0,90,2,2,0,1,0,0,1,0,0,0,1080.93
280.0,30,1,1,0,0,0,0,0,0,0,0,1080.93
510.0,80,2,1,0,1,0,0,1,0,0,0,1080.93
800.0,135,4,2,0,0,0,0,0,0,0,1,1080.93
550.0,65,1,1,0,0,0,0,0,0,0,0,1080.93
600.0,95,4,2,0,1,0,0,0,0,0,0,1080.93
895.0,150,3,2,0,0,0,0,0,0,0,0,1080.93
340.0,65,2,1,0,0,0,0,1,0,0,0,1080.93
900.0,120,4,2,0,1,0,0,0,0,0,0,1080.93
400.0,84,3,1,0,0,0,0,0,0,0,0,1080.93
400.0,60,2,1,0,0,0,0,1,0,0,0,1080.93
410.0,136,3,2,0,1,0,0,0,0,0,0,1080.93
450.0,56,2,1,0,0,0,0,1,0,0,0,1080.93
380.0,68,2,1,0,1,0,0,1,0,0,0,1080.93
350.0,45,1,1,0,0,0,0,0,0,0,0,1080.93
1080.93,120,3,1,0,0,0,1,0,0,0,1,1080.93
360.0,85,3,1,0,0,0,0,1,0,0,0,1080.93
850.0,120,3,-1,0,0,0,0,0,0,0,0,1080.93
550.0,75,3,-1,0,0,0,0,0,0,0,0,1080.93
550.0,80,3,-1,0,0,0,0,0,0,0,0,1080.93
825.0,100,3,2,0,0,0,0,1,0,0,1,1080.93
420.0,65,2,1,0,0,1,0,0,0,0,0,1080.93
475.0,70,3,-1,0,0,0,0,0,0,0,0,1080.93
550.0,90,3,1,0,0,0,0,1,0,0,0,1080.93
430.0,90,4,1,0,0,0,0,1,0,0,0,1080.93
1400.0,120,4,2,0,0,0,0,0,0,0,0,1080.93
500.0,60,2,1,0,1,0,0,1,0,0,0,1080.93
800.0,100,4,1,0,0,0,0,1,0,0,0,1080.93
410.0,65,2,1,0,0,0,0,1,0,0,0,1080.93
550.0,80,2,2,0,1,0,0,0,0,0,0,1080.93
480.0,75,3,1,0,1,0,0,0,0,0,0,1080.93
390.0,90,3,1,0,0,0,0,1,0,0,0,1080.93
480.0,95,2,2,0,1,0,0,0,0,0,0,1080.93
330.0,80,3,1,0,0,0,0,0,0,0,0,1080.93
600.0,150,3,2,0,0,0,0,0,0,0,1,1080.93
300.0,100,2,1,0,0,0,0,0,0,0,0,1080.93
550.0,124,3,2,0,0,0,0,0,0,0,0,1080.93
575.0,75,3,1,0,1,0,0,0,0,0,1,1080.93
400.0,90,2,2,0,1,0,0,0,0,0,0,1080.93
465.0,70,2,2,0,1,0,0,0,0,0,0,1080.93
400.0,80,2,1,0,0,0,0,1,0,0,0,1080.93
650.0,90,3,2,0,0,0,0,1,0,0,1,1080.93
370.0,74,2,2,0,1,0,0,1,0,0,0,1080.93
500.0,110,4,2,0,1,0,0,0,1,0,0,1080.93
600.0,65,2,1,0,1,0,0,0,1,0,0,1080.93
420.0,75,2,1,0,1,0,0,0,1,0,0,1080.93
340.0,50,1,1,0,1,0,0,0,1,0,0,1080.93
510.0,75,4,2,0,1,0,0,1,0,0,0,1080.93
350.0,40,3,-1,0,0,0,0,0,0,0,0,1080.93
475.0,70,2,1,0,0,1,0,0,0,0,0,1080.93
425.0,145,3,2,0,1,0,0,0,0,0,0,1080.93
380.0,85,3,1,0,0,0,0,0,0,0,1,1080.93
650.0,75,3,-1,0,0,0,0,0,0,0,0,1080.93
500.0,75,2,1,0,0,0,0,0,1,0,0,1080.93
450.0,88,3,1,0,1,0,0,1,0,0,0,1080.93
1080.93,80,3,1,0,0,0,0,1,0,0,0,1080.93
1080.93,265,5,3,0,0,0,0,0,0,0,1,1080.93
700.0,62,1,1,0,0,0,1,0,0,0,0,1080.93
700.0,115,4,2,0,0,0,0,1,0,0,0,1080.93
630.0,100,3,1,0,1,0,0,0,0,0,0,1080.93
500.0,80,3,2,0,0,1,0,0,0,0,0,1080.93
550.0,100,4,1,0,0,0,0,0,0,0,0,1080.93
750.0,100,3,1,0,1,0,0,0,0,0,0,1080.93
400.0,85,3,1,0,0,0,0,1,0,0,0,1080.93
495.0,95,3,2,0,0,0,0,1,0,0,0,1080.93
500.0,80,3,1,0,0,0,0,0,0,0,0,1080.93
600.0,80,3,1,0,1,0,0,0,0,0,0,1080.93
550.0,90,3,1,0,0,0,0,0,0,0,0,1080.93
420.0,83,3,1,0,1,0,0,0,0,0,0,1080.93
1500.0,97,3,2,0,1,0,0,0,0,0,0,1080.93
400.0,87,3,1,0,0,0,0,1,0,0,0,1080.93
350.0,70,2,1,0,0,0,0,0,0,0,0,1080.93
400.0,80,2,1,0,0,0,0,0,0,0,0,1080.93
400.0,84,2,2,0,1,0,0,0,1,0,0,1080.93
1350.0,79,2,2,0,1,0,0,0,0,0,0,1080.93
1080.93,1,2,2,0,1,0,0,0,0,0,0,1080.93
400.0,70,3,1,0,0,0,0,1,0,0,0,1080.93
1450.0,318,5,4,0,0,0,1,0,0,0,1,1080.93
850.0,99,3,2,0,1,0,0,0,1,0,0,1080.93
400.0,74,2,1,0,0,0,0,0,0,0,0,1080.93
490.0,75,3,1,0,0,1,0,1,0,0,0,1080.93
600.0,80,3,2,0,0,0,0,1,0,0,0,1080.93
450.0,80,2,1,0,0,0,1,0,0,0,0,1080.93
630.0,131,3,2,0,1,0,0,0,0,0,0,1080.93
550.0,70,2,1,0,0,0,0,0,0,0,0,1080.93
525.0,75,2,1,0,0,0,0,0,0,0,0,1080.93
300.0,40,3,-1,0,0,1,0,0,0,0,0,1080.93
430.0,90,4,2,0,0,0,0,0,0,0,0,1080.93
890.0,80,2,2,0,1,0,0,0,0,0,0,1080.93
600.0,78,3,1,0,0,1,0,0,0,0,0,1080.93
475.0,65,2,1,0,0,0,0,0,0,0,0,1080.93
430.0,62,2,1,0,1,0,0,0,0,0,0,1080.93
490.0,80,3,2,0,0,0,0,0,1,0,0,1080.93
500.0,70,2,1,0,0,0,0,0,0,0,0,1080.93
550.0,70,3,-1,0,0,0,0,0,0,0,0,1080.93
900.0,114,4,2,0,0,0,0,1,0,0,0,1080.93
550.0,95,3,2,0,1,0,0,0,0,0,0,1080.93
750.0,80,3,-1,0,0,0,0,0,0,0,0,1080.93
1500.0,70,3,-1,0,1,0,0,1,1,0,0,1080.93
850.0,285,4,5,0,0,0,1,0,0,0,1,1080.93
1080.93,84,2,2,0,1,0,0,0,1,0,0,1080.93
1000.0,146,4,2,0,0,1,0,0,0,0,1,1080.93
395.0,84,3,1,0,1,0,0,0,0,0,0,1080.93
850.0,285,4,5,0,0,0,1,0,0,0,1,1080.93
650.0,77,3,1,0,0,0,0,0,0,0,0,1080.93
550.0,90,3,2,0,1,0,0,0,0,0,0,1080.93
300.0,75,3,1,0,0,0,0,0,0,0,0,1080.93
310.0,85,2,1,0,0,0,0,0,0,0,0,1080.93
650.0,80,3,1,0,0,0,0,0,0,0,0,1080.93
700.0,61,1,1,0,0,0,0,1,0,0,0,1080.93
500.0,75,2,1,0,0,0,0,1,0,0,0,1080.93
550.0,98,2,2,0,1,0,0,0,1,0,0,1080.93
475.0,90,3,2,0,1,1,0,0,0,0,0,1080.93
1080.93,110,3,1,0,0,0,0,0,0,0,0,1080.93
350.0,80,3,1,0,0,0,0,0,0,0,0,1080.93
450.0,98,3,2,0,1,0,0,0,0,0,0,1080.93
850.0,90,5,2,0,1,0,0,1,0,0,0,1080.93
550.0,70,2,2,0,1,0,0,0,0,0,0,1080.93
550.0,110,3,2,0,1,0,0,0,0,0,1,1080.93
550.0,80,2,2,0,1,0,0,0,0,0,0,1080.93
350.0,110,4,1,0,0,0,0,1,0,0,0,1080.93
895.0,123,3,2,0,0,0,0,1,0,0,0,1080.93
650.0,107,4,2,0,0,0,0,0,0,0,1,1080.93
375.0,25,1,1,0,1,0,0,0,0,0,0,1080.93
375.0,45,2,1,0,1,0,0,0,0,0,0,1080.93
430.0,80,3,-1,0,0,0,0,0,0,0,0,1080.93
550.0,87,3,1,0,1,0,0,0,0,0,0,1080.93
850.0,70,2,2,0,0,0,0,0,0,0,0,1080.93
475.0,65,2,1,0,0,0,0,0,0,0,0,1080.93
580.0,98,3,2,0,1,0,0,0,1,0,0,1080.93
480.0,90,3,2,0,1,0,0,0,0,0,0,1080.93
495.0,40,1,1,0,1,0,0,0,0,0,0,1080.93
450.0,80,3,1,0,0,0,0,0,0,0,0,1080.93
825.0,125,3,2,0,0,0,0,0,0,0,1,1080.93
310.0,90,2,2,0,0,0,0,0,0,0,0,1080.93
700.0,90,3,2,0,1,0,0,0,0,0,0,1080.93
650.0,90,3,1,0,0,0,1,0,0,0,0,1080.93
430.0,100,3,2,0,0,0,0,1,0,0,0,1080.93
450.0,85,2,1,0,0,0,0,0,0,0,0,1080.93
550.0,75,3,-1,0,0,0,0,0,0,0,0,1080.93
400.0,72,3,1,0,0,0,0,1,0,0,0,1080.93
850.0,100,4,2,0,0,0,0,0,0,0,0,1080.93
500.0,60,2,1,0,0,0,0,0,0,0,0,1080.93
350.0,56,2,1,0,0,0,0,0,1,0,0,1080.93
430.0,85,4,2,0,0,0,0,0,0,0,0,1080.93
370.0,85,3,1,0,1,0,0,0,0,0,0,1080.93
550.0,48,1,1,0,0,0,1,0,0,0,0,1080.93
600.0,84,3,1,0,0,0,0,1,0,0,0,1080.93
650.0,91,2,2,0,0,0,0,1,0,0,0,1080.93
475.0,72,2,2,0,1,0,0,0,0,0,0,1080.93
350.0,60,3,1,0,0,0,0,0,0,0,0,1080.93
800.0,90,3,-1,0,0,0,0,0,0,0,0,1080.93
430.0,90,4,1,0,0,0,0,0,0,0,0,1080.93
475.0,70,2,1,0,0,0,0,1,0,0,0,1080.93
600.0,90,3,1,0,0,0,0,0,0,0,0,1080.93
800.0,150,4,2,0,1,0,0,0,0,0,0,1080.93
370.0,90,3,2,0,0,0,0,0,0,0,1,1080.93
460.0,55,1,1,0,0,0,1,0,1,0,0,1080.93
900.0,110,4,2,0,1,0,0,1,0,0,0,1080.93
600.0,118,2,2,0,0,0,0,1,0,0,1,1080.93
400.0,70,2,1,0,0,1,0,0,0,0,1,1080.93
420.0,50,1,1,0,1,0,0,0,0,0,0,1080.93
350.0,79,2,2,0,1,0,0,0,1,0,0,1080.93
350.0,65,1,1,0,0,0,0,0,0,0,1,1080.93
475.0,75,2,1,0,0,0,0,0,0,0,0,1080.93
475.0,75,2,1,0,0,0,0,1,0,0,0,1080.93
550.0,105,4,1,0,0,0,0,1,0,0,0,1080.93
310.0,75,2,1,0,0,0,0,0,0,0,0,1080.93
450.0,65,2,1,0,0,0,0,0,0,0,0,1080.93
350.0,75,2,1,0,0,0,0,0,0,0,0,1080.93
800.0,104,4,2,0,0,0,0,1,0,0,0,1080.93
550.0,60,3,-1,0,0,0,0,0,0,0,0,1080.93
500.0,60,2,1,0,0,0,0,0,0,0,0,1080.93
590.0,90,2,1,0,0,0,0,0,0,0,1,1080.93
1080.93,125,4,2,0,0,0,0,0,0,0,0,1080.93
800.0,90,3,-1,0,0,0,0,0,0,0,0,1080.93
450.0,75,2,1,0,0,0,0,1,0,0,0,1080.93
1300.0,150,4,2,0,1,0,0,0,0,0,0,1080.93
1000.0,90,3,2,0,1,0,0,0,0,0,0,1080.93
480.0,70,2,2,0,1,0,0,0,0,0,0,1080.93
325.0,80,2,1,0,0,0,0,0,0,0,1,1080.93
400.0,80,2,1,0,0,0,0,0,0,0,0,1080.93
500.0,160,5,2,0,0,0,0,0,0,0,0,1080.93
400.0,85,2,1,0,0,0,0,0,0,0,0,1080.93
450.0,80,3,2,0,0,0,0,0,0,0,1,1080.93
380.0,50,1,1,0,0,0,0,1,0,0,0,1080.93
800.0,120,3,2,0,1,0,0,0,1,0,0,1080.93
600.0,90,3,1,0,0,1,0,0,0,0,0,1080.93
430.0,55,1,2,0,1,0,0,0,1,0,0,1080.93
880.0,90,4,1,0,0,0,0,0,0,0,0,1080.93
650.0,100,5,1,0,1,0,0,0,0,0,0,1080.93
500.0,90,3,2,0,1,0,0,1,0,0,0,1080.93
430.0,80,4,2,0,0,0,0,0,0,0,0,1080.93
650.0,100,3,2,0,0,0,0,0,0,0,0,1080.93
400.0,40,3,-1,0,0,0,0,0,0,0,0,1080.93
550.0,90,3,1,0,0,0,0,0,0,0,0,1080.93
360.0,65,2,1,0,1,0,0,0,1,0,0,1080.93
1300.0,90,4,1,0,0,0,1,0,0,0,0,1080.93
370.0,50,2,1,0,1,0,0,1,0,0,0,1080.93
430.0,70,2,1,0,0,0,0,1,0,0,0,1080.93
450.0,90,3,2,0,1,0,0,0,0,0,0,1080.93
1400.0,85,2,2,0,1,0,0,0,0,0,0,1080.93
420.0,70,3,2,0,0,0,0,0,0,0,1,1080.93
475.0,65,2,1,0,1,0,0,1,0,0,0,1080.93
1000.0,108,3,2,0,1,0,0,0,0,0,0,1080.93
425.0,50,2,2,0,1,0,0,1,0,0,0,1080.93
400.0,40,1,1,0,0,0,0,0,0,0,0,1080.93
320.0,45,1,1,0,0,0,0,0,0,0,0,1080.93
600.0,90,3,1,0,0,1,0,0,0,0,0,1080.93
420.0,50,2,1,0,0,0,0,0,0,0,0,1080.93
450.0,80,3,2,0,1,0,0,0,0,0,0,1080.93
330.0,55,2,1,0,0,0,0,0,0,0,0,1080.93
350.0,50,1,1,0,0,0,0,0,0,0,0,1080.93
1400.0,120,4,2,0,0,0,0,0,0,0,0,1080.93
530.0,100,3,4,0,1,0,0,0,0,0,0,1080.93
300.0,30,3,-1,0,0,1,0,0,0,0,0,1080.93
450.0,90,3,2,0,0,0,0,0,0,0,0,1080.93
500.0,140,5,2,0,0,0,0,0,0,0,1,1080.93
550.0,60,1,1,0,1,0,0,0,0,0,0,1080.93
600.0,67,2,2,0,1,0,0,0,0,0,0,1080.93
525.0,60,3,1,0,1,0,0,0,0,0,0,1080.93
450.0,70,2,2,0,0,0,1,0,1,0,0,1080.93
950.0,135,3,2,0,0,0,0,1,0,0,0,1080.93
650.0,75,2,1,0,1,0,1,0,0,0,0,1080.93
450.0,85,3,1,0,0,0,0,0,0,0,0,1080.93
430.0,93,2,2,0,1,0,0,0,0,0,0,1080.93
500.0,70,3,1,0,1,0,0,0,0,0,0,1080.93
900.0,144,3,3,0,0,0,0,1,0,0,0,1080.93
450.0,77,3,1,0,0,0,0,1,0,0,0,1080.93
625.0,93,1,2,0,1,0,0,0,0,0,0,1080.93
410.0,70,2,1,0,0,0,0,1,0,0,0,1080.93
950.0,80,2,1,0,0,0,0,1,0,0,0,1080.93
550.0,85,3,1,0,0,0,0,0,1,0,0,1080.93
400.0,98,3,1,0,1,0,0,0,0,0,0,1080.93
750.0,80,3,1,0,0,0,0,0,0,0,0,1080.93
600.0,80,3,1,0,0,1,0,0,0,0,0,1080.93
1280.0,432,5,4,0,0,0,0,1,0,0,0,1080.93
1400.0,120,3,-1,0,0,0,0,0,0,0,0,1080.93
320.0,79,3,2,0,0,0,0,0,0,0,0,1080.93
650.0,350,4,3,0,0,0,0,1,0,0,0,1080.93
700.0,75,3,-1,0,0,0,0,0,0,0,0,1080.93
525.0,75,3,-1,0,0,0,0,0,0,0,0,1080.93
600.0,80,3,-1,0,0,1,0,0,0,0,0,1080.93
1080.93,950,10,8,0,0,0,1,0,0,0,1,1080.93
450.0,100,3,2,0,0,0,0,0,0,0,0,1080.93
450.0,90,3,2,0,1,0,0,0,0,0,0,1080.93
1200.0,120,2,1,1,0,0,0,0,0,0,0,1080.93
600.0,85,4,2,0,1,0,0,0,0,0,0,1080.93
525.0,70,3,-1,0,0,0,0,0,0,0,0,1080.93
600.0,100,3,2,0,1,0,0,0,0,0,0,1080.93
600.0,100,3,-1,0,0,0,0,0,0,0,0,1080.93
1500.0,105,3,2,0,1,0,0,0,0,0,0,1080.93
400.0,90,3,1,0,1,0,0,0,0,0,0,1080.93
550.0,140,4,3,0,1,0,0,0,0,0,0,1080.93
400.0,102,3,2,0,1,0,0,0,0,0,0,1080.93
700.0,80,3,1,0,0,0,0,0,0,0,0,1080.93
550.0,85,3,-1,0,0,0,0,0,0,0,0,1080.93
750.0,86,3,1,0,0,0,0,1,0,0,0,1080.93
750.0,86,3,1,0,0,0,0,1,0,0,0,1080.93
400.0,75,2,1,0,0,0,0,1,0,0,0,1080.93
290.0,30,1,1,0,1,0,0,0,0,0,0,1080.93
420.0,115,4,2,0,1,0,0,0,0,0,0,1080.93
350.0,75,2,1,0,1,0,0,0,0,0,0,1080.93
750.0,85,3,2,0,0,0,0,0,0,0,0,1080.93
525.0,80,2,2,0,0,0,0,0,0,0,1,1080.93
400.0,90,3,2,0,0,0,0,0,0,0,0,1080.93
550.0,110,3,2,0,1,0,0,0,0,0,0,1080.93
750.0,100,3,-1,0,0,0,0,0,0,0,0,1080.93
500.0,90,3,2,0,1,0,0,0,0,0,1,1080.93
600.0,100,3,1,0,0,1,0,0,0,0,0,1080.93
525.0,70,2,1,0,0,0,0,0,0,0,0,1080.93
550.0,110,4,2,0,1,0,0,1,0,0,0,1080.93
550.0,100,3,1,0,0,0,0,0,0,0,0,1080.93
750.0,100,3,2,0,0,0,0,0,0,0,0,1080.93
300.0,50,1,1,0,0,0,0,1,0,0,0,1080.93
550.0,46,2,1,0,0,0,1,0,0,0,0,1080.93
525.0,70,3,-1,0,0,0,0,0,0,0,0,1080.93
500.0,55,1,1,0,0,0,1,0,0,0,0,1080.93
350.0,83,2,1,0,1,0,0,0,0,0,0,1080.93
800.0,65,2,1,0,1,0,1,0,0,0,0,1080.93
330.0,29,1,1,0,1,0,0,0,0,0,0,1080.93
400.0,90,4,2,0,0,0,0,0,0,0,1,1080.93
280.0,50,2,1,0,0,0,0,0,0,0,0,1080.93
750.0,90,3,2,0,0,0,0,0,0,0,0,1080.93
440.0,70,2,1,0,1,0,0,0,0,0,0,1080.93
350.0,42,1,1,0,0,0,0,0,0,0,1,1080.93
850.0,400,3,3,0,0,0,0,1,0,0,0,1080.93
450.0,105,3,2,0,0,0,0,0,0,0,1,1080.93
869.0,104,2,2,0,1,0,0,0,0,0,1,1080.93
650.0,75,2,2,0,1,0,0,0,0,0,0,1080.93
1080.93,105,3,1,0,0,0,0,0,0,0,1,1080.93
1080.93,67,2,1,0,0,0,0,0,0,0,0,1080.93
600.0,30,3,1,0,0,1,0,1,0,0,0,1080.93
600.0,83,3,2,0,0,0,0,1,0,0,0,1080.93
490.0,111,2,2,0,1,0,0,0,0,0,0,1080.93
525.0,80,2,2,0,1,0,0,0,0,0,0,1080.93
1200.0,65,2,1,0,1,0,0,0,0,0,0,1080.93
490.0,74,2,1,0,1,0,0,1,0,0,0,1080.93
450.0,67,1,1,0,1,0,0,0,1,0,0,1080.93
525.0,80,2,1,0,1,0,0,1,0,0,0,1080.93
850.0,80,3,2,0,1,0,0,0,0,0,0,1080.93
375.0,55,2,1,0,1,0,0,0,0,0,0,1080.93
420.0,55,2,1,0,1,0,0,1,0,0,0,1080.93
380.0,70,2,1,0,0,0,0,0,0,0,0,1080.93
550.0,105,3,2,0,1,0,0,0,0,0,0,1080.93
500.0,72,2,2,0,1,0,0,0,1,0,0,1080.93
350.0,80,3,1,0,0,0,0,0,0,0,1,1080.93
430.0,97,2,1,0,0,0,0,1,0,0,0,1080.93
400.0,90,2,2,0,1,0,0,1,0,0,0,1080.93
800.0,110,3,2,0,1,0,0,0,0,0,0,1080.93
630.0,100,3,2,0,1,0,0,0,0,0,0,1080.93
900.0,126,3,2,0,1,0,0,0,0,0,0,1080.93
600.0,50,2,1,0,1,0,0,0,0,0,0,1080.93
575.0,50,2,1,0,1,0,0,0,0,0,0,1080.93
900.0,60,3,1,0,0,0,0,0,0,0,0,1080.93
950.0,173,3,2,0,1,0,0,0,0,0,0,1080.93
900.0,129,3,2,0,1,0,0,0,0,0,0,1080.93
950.0,120,4,2,0,1,0,1,0,0,0,0,1080.93
700.0,82,3,1,0,1,0,0,1,0,0,0,1080.93
900.0,132,2,2,0,1,0,0,0,0,0,0,1080.93
600.0,60,1,1,0,1,0,0,0,0,0,0,1080.93
1600.0,242,4,3,0,0,0,0,1,0,1,0,1080.93
500.0,60,3,1,0,0,0,0,1,0,0,0,1080.93
630.0,74,1,1,0,1,0,0,0,0,0,0,1080.93
1450.0,65,2,1,0,0,0,0,1,0,0,0,1080.93
1850.0,300,4,3,0,0,0,1,0,0,0,1,1080.93
760.0,108,3,2,0,1,0,0,0,0,0,1,1080.93
550.0,85,2,2,0,1,0,0,0,0,0,0,1080.93
300.0,60,2,1,0,0,0,0,1,0,0,0,1080.93
800.0,77,2,2,0,1,0,0,1,0,0,0,1080.93
750.0,64,1,1,0,1,0,0,1,0,0,0,1080.93
850.0,126,4,2,0,1,0,0,0,0,0,0,1080.93
450.0,82,2,2,0,1,0,0,0,0,0,0,1080.93
900.0,100,3,2,0,0,0,0,1,0,0,0,1080.93
1200.0,138,3,4,0,1,0,0,0,0,0,0,1080.93
550.0,131,3,2,0,1,0,0,0,0,0,0,1080.93
650.0,50,2,1,0,1,0,0,0,0,0,0,1080.93
950.0,102,3,2,0,1,0,0,0,0,0,0,1080.93
720.0,105,4,3,0,1,0,0,0,0,0,0,1080.93
500.0,50,1,1,0,0,0,0,0,0,0,0,1080.93
350.0,118,2,2,0,0,0,0,0,0,0,0,1080.93
435.0,40,2,1,0,0,0,0,0,0,0,0,1080.93
600.0,130,4,2,0,0,0,0,1,0,0,0,1080.93
500.0,95,3,1,0,1,0,0,0,0,0,1,1080.93
370.0,45,1,1,0,1,0,0,0,0,0,0,1080.93
900.0,115,3,2,0,1,0,0,0,0,0,0,1080.93
850.0,90,3,2,0,1,0,0,0,0,0,0,1080.93
645.0,56,2,1,0,1,0,0,0,0,0,0,1080.93
490.0,50,1,1,0,1,0,0,0,0,0,1,1080.93
400.0,53,1,1,0,1,0,0,0,0,0,1,1080.93
450.0,81,3,1,0,0,0,0,1,0,0,0,1080.93
450.0,80,3,2,0,0,0,0,0,0,0,0,1080.93
900.0,100,2,2,0,1,0,0,0,0,0,0,1080.93
550.0,119,3,2,0,1,0,0,0,0,0,0,1080.93
700.0,100,3,2,0,1,0,0,0,0,0,0,1080.93
790.0,65,1,1,0,1,0,0,0,0,0,0,1080.93
450.0,60,2,1,0,0,0,1,1,0,0,0,1080.93
1000.0,380,6,3,0,0,0,0,1,0,0,1,1080.93
395.0,70,2,1,0,1,0,0,0,0,0,0,1080.93
300.0,70,2,1,0,0,0,0,0,0,0,0,1080.93
350.0,85,2,2,0,0,0,0,1,1,0,0,1080.93
650.0,78,2,1,0,1,0,0,1,0,0,0,1080.93
150.0,115,2,2,0,0,0,0,1,0,0,0,1080.93
600.0,80,3,2,0,1,0,0,1,0,0,0,1080.93
390.0,60,2,1,0,0,1,0,0,0,0,1,1080.93
550.0,68,2,2,0,0,0,0,0,0,0,0,1080.93
900.0,80,3,1,0,1,0,0,1,0,0,0,1080.93
845.0,82,2,2,0,1,0,1,0,0,0,0,1080.93
450.0,46,2,1,0,0,0,0,1,0,0,0,1080.93
850.0,70,2,2,0,1,0,0,0,0,0,0,1080.93
550.0,55,2,1,0,1,0,0,0,0,0,0,1080.93
570.0,50,1,1,0,1,0,0,0,1,0,0,1080.93
460.0,98,3,2,0,0,0,0,0,0,0,0,1080.93
400.0,100,3,2,0,0,0,0,1,0,0,0,1080.93
370.0,72,2,1,0,1,0,0,0,1,0,0,1080.93
800.0,90,3,2,0,1,0,0,0,1,0,0,1080.93
1080.93,125,3,2,0,0,0,1,0,0,0,1,1080.93
390.0,70,2,1,0,1,0,0,0,1,0,0,1080.93
700.0,78,2,2,0,1,0,0,1,0,0,0,1080.93
450.0,70,2,2,0,1,0,0,0,0,0,0,1080.93
450.0,90,3,2,0,1,0,0,0,1,0,0,1080.93
400.0,72,2,1,0,0,0,0,0,0,0,0,1080.93
350.0,70,2,1,0,0,0,0,0,0,0,0,1080.93
750.0,58,1,2,0,0,0,0,0,0,0,1,1080.93
600.0,89,3,1,0,0,0,0,1,0,0,0,1080.93
340.0,60,3,1,0,0,0,0,0,0,0,0,1080.93
730.0,72,2,2,0,1,0,0,1,0,0,0,1080.93
1100.0,133,2,3,0,0,0,0,0,0,0,0,1080.93
850.0,105,3,2,0,1,0,0,0,0,0,0,1080.93
600.0,77,4,1,0,1,0,0,0,0,0,0,1080.93
450.0,62,1,1,0,0,0,0,0,0,0,0,1080.93
500.0,42,1,1,0,1,0,0,0,0,0,0,1080.93
800.0,107,2,2,0,0,0,0,1,0,0,0,1080.93
340.0,80,3,1,0,0,0,0,0,0,0,0,1080.93
350.0,62,1,1,0,0,0,0,0,0,0,0,1080.93
500.0,85,2,1,0,0,0,0,0,0,0,1,1080.93
400.0,70,2,1,0,0,0,0,0,0,0,0,1080.93
325.0,35,1,1,0,0,0,0,0,0,0,0,1080.93
800.0,86,3,2,0,0,0,0,1,0,0,0,1080.93
475.0,100,3,2,0,0,0,0,0,0,0,0,1080.93
700.0,65,1,1,0,1,0,0,0,0,0,0,1080.93
350.0,73,2,1,0,0,0,0,1,0,0,0,1080.93
650.0,60,2,1,0,0,0,0,0,0,0,0,1080.93
700.0,154,3,2,0,0,0,0,1,0,0,0,1080.93
1400.0,235,4,3,0,0,0,0,1,0,0,0,1080.93
600.0,72,2,2,0,1,0,0,0,0,0,0,1080.93
450.0,55,2,1,0,0,0,0,1,0,0,0,1080.93
850.0,64,2,1,0,0,0,0,1,0,0,0,1080.93
900.0,250,3,3,0,0,0,0,1,0,0,1,1080.93
800.0,119,4,2,0,1,0,0,0,0,0,0,1080.93
330.0,85,2,1,0,0,0,0,1,0,0,0,1080.93
800.0,100,3,2,0,1,0,0,1,0,0,0,1080.93
700.0,180,4,3,0,1,0,0,0,0,0,1,1080.93
350.0,60,2,2,0,1,0,0,0,0,0,0,1080.93
450.0,129,3,2,0,0,0,0,1,0,0,0,1080.93
400.0,120,2,1,0,1,0,0,0,0,0,1,1080.93
450.0,70,2,2,0,1,0,0,0,0,0,0,1080.93
550.0,70,2,2,0,0,0,0,1,0,0,0,1080.93
450.0,76,2,1,0,0,0,0,0,0,0,0,1080.93
575.0,89,3,2,0,1,0,0,0,0,0,0,1080.93
1100.0,80,2,1,0,1,0,0,0,0,0,0,1080.93
950.0,111,3,2,0,1,0,0,0,0,0,0,1080.93
550.0,75,3,1,0,1,0,0,0,0,0,0,1080.93
840.0,75,3,2,0,0,0,0,0,0,0,0,1080.93
600.0,70,2,2,0,1,0,0,1,0,0,0,1080.93
700.0,75,2,2,0,1,0,0,0,0,0,0,1080.93
450.0,85,3,2,0,0,0,0,0,0,0,0,1080.93
600.0,40,1,1,0,1,0,0,0,0,0,0,1080.93
650.0,60,1,1,0,1,0,0,0,0,0,0,1080.93
